applicant_id,name,gender,age,country,city,pincode,region,latitude,longitude,caste,ethnicity,education,university_tier,department,years_experience,salary_history,career_gap_months,skills_score,interview_score,references_quality,hired
APP-1649,Applicant_1649,Male,38,United Kingdom,London,EC1A,England,51.5074,-0.1278,N/A,Mixed,PhD,Community College,Product,14,8601273,0,64,59,Strong,1
APP-1650,Applicant_1650,Female,31,Singapore,Singapore,018956,Central Region,1.3521,103.8198,N/A,Black,PhD,Technical Institute,Product,5,4842514,0,84,86,Strong,1
APP-1651,Applicant_1651,Male,31,Singapore,Singapore,018956,Central Region,1.3521,103.8198,N/A,White,MBA,Technical Institute,Sales,4,4601140,0,68,41,Strong,1
APP-1652,Applicant_1652,Female,26,UAE,Dubai,00000,Dubai,25.2048,55.2708,N/A,Mixed,Bachelor's,Oxford,Sales,0,3185988,0,59,76,Average,1
APP-1653,Applicant_1653,Male,22,United States,Atlanta,30301,Georgia,33.749,-84.388,N/A,Asian,Master's,Harvard,Data Science,0,7626032,0,58,74,Average,1
APP-1654,Applicant_1654,Female,40,United States,Austin,73301,Texas,30.2672,-97.7431,N/A,Asian,High School,Stanford,HR,17,6532314,0,72,68,Strong,1
APP-1655,Applicant_1655,Male,41,India,Ahmedabad,380001,Gujarat,23.0225,72.5714,ST,N/A,Master's,Anna University,Marketing,14,2600123,0,62,60,Strong,0
APP-1656,Applicant_1656,Female,32,UAE,Abu Dhabi,00000,Abu Dhabi,24.4539,54.3773,N/A,White,Master's,Harvard,Finance,7,4480293,0,71,70,Strong,1
APP-1657,Applicant_1657,Female,24,India,Jaipur,302001,Rajasthan,26.9124,75.7873,General,N/A,Master's,State University,Product,0,755634,0,68,36,Strong,0
APP-1658,Applicant_1658,Male,34,India,Bengaluru,560001,Karnataka,12.9716,77.5946,OBC,N/A,Bachelor's,Anna University,Product,8,1619012,0,78,71,Average,0
APP-1659,Applicant_1659,Female,48,India,Nagpur,440001,Maharashtra,21.1458,79.0882,OBC,N/A,Master's,IIT Delhi,Operations,25,3789989,23,68,92,Average,1
APP-1660,Applicant_1660,Male,23,United States,New York,10001,New York,40.7128,-74.006,N/A,Black,Master's,Community College,Sales,0,7230087,0,67,70,Average,1
APP-1661,Applicant_1661,Female,33,United States,Atlanta,30301,Georgia,33.749,-84.388,N/A,Hispanic,Bachelor's,Stanford,Operations,9,5778902,0,99,51,Average,1
APP-1662,Applicant_1662,Female,27,Singapore,Singapore,018956,Central Region,1.3521,103.8198,N/A,Mixed,Master's,MIT,Engineering,1,3544634,0,71,74,Strong,1
APP-1663,Applicant_1663,Female,40,Germany,Munich,80331,Bavaria,48.1351,11.582,N/A,Black,High School,Stanford,Sales,15,4925363,17,99,63,Average,1
APP-1664,Applicant_1664,Female,24,United States,Chicago,60601,Illinois,41.8781,-87.6298,N/A,Black,Master's,Regional University,Sales,0,6000091,0,63,61,Weak,1
APP-1665,Applicant_1665,Female,29,Germany,Munich,80331,Bavaria,48.1351,11.582,N/A,White,Bachelor's,State University,Marketing,4,3957837,19,89,81,Average,1
APP-1666,Applicant_1666,Male,22,India,Ahmedabad,380001,Gujarat,23.0225,72.5714,ST,N/A,High School,Osmania University,Data Science,0,676569,0,59,69,Average,1
APP-1667,Applicant_1667,Female,29,United Kingdom,London,EC1A,England,51.5074,-0.1278,N/A,Asian,Master's,Stanford,Product,2,4538600,4,73,80,Average,1
APP-1668,Applicant_1668,Male,41,United Kingdom,Manchester,M1,England,53.4808,-2.2426,N/A,Black,Bachelor's,Community College,Operations,15,6035636,0,59,73,Average,1
APP-1669,Applicant_1669,Male,35,India,Chandigarh,160001,Punjab,30.7333,76.7794,ST,N/A,MBA,NIT Trichy,Data Science,13,2186596,0,51,65,Weak,0
APP-1670,Applicant_1670,Female,41,India,Bhopal,462001,Madhya Pradesh,23.2599,77.4126,General,N/A,Bachelor's,DU,HR,19,2524847,0,86,75,Strong,1
APP-1671,Applicant_1671,Male,33,India,Hyderabad,500001,Telangana,17.385,78.4867,OBC,N/A,MBA,IIT Delhi,Data Science,10,2625245,0,69,55,Strong,1
APP-1672,Applicant_1672,Male,40,India,Kolkata,700001,West Bengal,22.5726,88.3639,ST,N/A,High School,Regional College,Product,15,2363207,0,67,63,Average,1
APP-1673,Applicant_1673,Male,41,India,Kolkata,700001,West Bengal,22.5726,88.3639,General,N/A,Bachelor's,NIT Trichy,Operations,15,2789710,0,86,65,Average,1
APP-1674,Applicant_1674,Male,39,Germany,Hamburg,20095,Hamburg,53.5753,10.0153,N/A,White,MBA,Community College,Data Science,15,7923652,0,92,69,Average,1
APP-1675,Applicant_1675,Female,28,India,Chennai,600001,Tamil Nadu,13.0827,80.2707,OBC,N/A,PhD,State University,Marketing,3,1380543,2,66,61,Strong,0
APP-1676,Applicant_1676,Male,30,UAE,Dubai,00000,Dubai,25.2048,55.2708,N/A,Asian,Bachelor's,Technical Institute,Sales,3,3581976,0,68,65,Strong,0
APP-1677,Applicant_1677,Female,24,Germany,Hamburg,20095,Hamburg,53.5753,10.0153,N/A,Mixed,Bachelor's,Cambridge,Operations,1,4293348,0,67,52,Weak,0
APP-1678,Applicant_1678,Female,29,Germany,Berlin,10115,Berlin,52.52,13.405,N/A,Asian,High School,Community College,Finance,5,3696578,0,78,85,Average,1
APP-1679,Applicant_1679,Female,28,United Kingdom,Manchester,M1,England,53.4808,-2.2426,N/A,Black,PhD,MIT,Operations,1,5538776,0,85,60,Average,1
APP-1680,Applicant_1680,Female,31,United States,Austin,73301,Texas,30.2672,-97.7431,N/A,Asian,Bachelor's,Oxford,Data Science,4,5224075,20,48,54,Average,0
APP-1681,Applicant_1681,Male,41,United Kingdom,Edinburgh,EH1,Scotland,55.9533,-3.1883,N/A,Black,Bachelor's,Harvard,Finance,15,5877671,0,92,53,Strong,1
APP-1682,Applicant_1682,Male,50,United States,Detroit,48201,Michigan,42.3314,-83.0458,N/A,Hispanic,Bachelor's,Technical Institute,HR,27,9013268,0,63,78,Average,1
APP-1683,Applicant_1683,Female,31,Canada,Toronto,M5H,Ontario,43.6532,-79.3832,N/A,Asian,MBA,Cambridge,Marketing,4,4897256,4,42,85,Strong,1
APP-1684,Applicant_1684,Male,23,United Kingdom,Manchester,M1,England,53.4808,-2.2426,N/A,Mixed,Bachelor's,MIT,Operations,0,4447872,0,82,65,Strong,1
APP-1685,Applicant_1685,Male,33,India,Nagpur,440001,Maharashtra,21.1458,79.0882,OBC,N/A,MBA,IIT Bombay,Data Science,8,2016611,5,67,75,Weak,0
APP-1686,Applicant_1686,Female,22,United Kingdom,Edinburgh,EH1,Scotland,55.9533,-3.1883,N/A,Asian,Bachelor's,State University,Engineering,0,3918566,0,82,81,Average,1
APP-1687,Applicant_1687,Male,28,India,Patna,800001,Bihar,25.5941,85.1376,OBC,N/A,Master's,VTU,Engineering,1,1067052,0,97,85,Strong,0
APP-1688,Applicant_1688,Male,24,Germany,Munich,80331,Bavaria,48.1351,11.582,N/A,White,Bachelor's,MIT,Marketing,0,4223645,0,77,72,Strong,1
APP-1689,Applicant_1689,Female,24,United Kingdom,Edinburgh,EH1,Scotland,55.9533,-3.1883,N/A,White,Master's,Technical Institute,Product,0,4240394,0,48,84,Strong,1
APP-1690,Applicant_1690,Male,44,Germany,Berlin,10115,Berlin,52.52,13.405,N/A,White,Bachelor's,Oxford,Product,22,7083378,0,82,61,Average,1
APP-1691,Applicant_1691,Female,46,Canada,Toronto,M5H,Ontario,43.6532,-79.3832,N/A,Asian,Master's,State University,HR,23,6537787,0,77,58,Strong,1
APP-1692,Applicant_1692,Female,46,India,Kochi,682001,Kerala,9.9312,76.2673,General,N/A,High School,Regional College,Finance,20,2497526,0,79,43,Strong,0
APP-1693,Applicant_1693,Female,29,United States,Seattle,98101,Washington,47.6062,-122.3321,N/A,Black,MBA,MIT,Marketing,5,6717796,0,69,63,Average,1
APP-1694,Applicant_1694,Male,44,Germany,Hamburg,20095,Hamburg,53.5753,10.0153,N/A,White,Bachelor's,Regional University,Product,19,6558527,0,75,75,Strong,1
APP-1695,Applicant_1695,Female,24,Germany,Munich,80331,Bavaria,48.1351,11.582,N/A,White,MBA,Cambridge,Product,1,4608034,0,57,89,Average,1
APP-1696,Applicant_1696,Male,39,United States,Atlanta,30301,Georgia,33.749,-84.388,N/A,Hispanic,Bachelor's,MIT,Finance,13,7578452,0,99,44,Weak,1
APP-1697,Applicant_1697,Female,27,UAE,Dubai,00000,Dubai,25.2048,55.2708,N/A,White,Bachelor's,Harvard,Product,3,2957973,2,47,66,Strong,1
APP-1698,Applicant_1698,Male,39,India,Delhi,110001,Delhi,28.7041,77.1025,General,N/A,PhD,State University,Finance,17,3852514,0,61,47,Weak,1
APP-1699,Applicant_1699,Female,29,Australia,Sydney,2000,New South Wales,-33.8688,151.2093,N/A,Asian,Bachelor's,Cambridge,HR,5,4281006,22,78,86,Average,1
APP-1700,Applicant_1700,Male,37,India,Chandigarh,160001,Punjab,30.7333,76.7794,ST,N/A,Bachelor's,BITS Pilani,Finance,10,1526856,0,82,71,Strong,1
